"","distid","intid","lunch","enrol","ptr","found","expp","revpp","avgsal","drop","choice","psa","year","staff","avgben","cpi","rexpp"
"2174",51060,51,33.3899993896484,506,21.6000003814697,6347,6098,6980,46527,6.46999979019165,NA,0,1995,NA,NA,1.52400004863739,6422.10595703125
"2175",51060,51,35.060001373291,524,21.5,6500,6786,7213,48971,2.52999997138977,NA,0,1996,NA,NA,1.56900000572205,6941.70166015625
"2176",51060,51,34.6800003051758,527,16.7999992370605,6655,6738,7373,39127,10.8999996185303,0,96,1997,NA,NA,1.60500001907349,6738
"2177",51060,51,32.3699989318848,519,16,6809,7009,7165,38057,4.80000019073486,11,116,1998,NA,NA,1.62999999523163,6901.5
"2178",51070,51,22.6000003814697,1947,NA,NA,3351,NA,26775,0.5,NA,NA,1992,94.0999984741211,4938,1.40299999713898,3833.46752929688
"2179",51070,51,24.2999992370605,2031,NA,NA,3438,NA,29765,1.60000002384186,NA,NA,1993,85.6999969482422,6074,1.44500005245209,3818.67797851562
"2180",51070,51,29.2000007629395,2032,NA,NA,3759,NA,28095,4,NA,NA,1994,93.4000015258789,8086,1.48199999332428,4070.98168945312
"2181",51070,51,27.3999996185303,2054,24,4200,4520,4879,40461,3.53999996185303,NA,0,1995,NA,NA,1.52400004863739,4760.23583984375
"2182",51070,51,34.0099983215332,2025,22.2999992370605,4506,5102,5367,42497,2.84999990463257,NA,0,1996,NA,NA,1.56900000572205,5219.06298828125
"2183",51070,51,34.060001373291,1934,22.1000003814697,4816,5556,5891,42728,2.70000004768372,0,NA,1997,NA,NA,1.60500001907349,5556
"2184",51070,51,33.7400016784668,1858,21.6000003814697,5170,5704,6156,44847,3.90000009536743,5,54,1998,NA,NA,1.62999999523163,5616.51513671875
"2185",52015,52,20.6000003814697,1701,NA,NA,4387,NA,29836,1.89999997615814,NA,NA,1992,106.099998474121,5800,1.40299999713898,5018.6279296875
"2186",52015,52,20.7000007629395,1696,NA,NA,4690,NA,33398,-0.899999976158142,NA,NA,1993,100.300003051758,7009,1.44500005245209,5209.3076171875
"2187",52015,52,20.3999996185303,1692,NA,NA,5024,NA,43869,2.90000009536743,NA,NA,1994,79.3000030517578,13223,1.48199999332428,5440.9716796875
"2188",52015,52,22.0799999237061,1595,19.2000007629395,5185,5509,6186,38660,3.21000003814697,NA,0,1995,NA,NA,1.52400004863739,5801.80078125
"2189",52015,52,20.3700008392334,1513,20.2000007629395,5338,5909,6465,41935,2.65000009536743,NA,0,1996,NA,NA,1.56900000572205,6044.5791015625
"2190",52015,52,9.39999961853027,1501,19.2000007629395,5493,6337,6930,43031,4.69999980926514,9,NA,1997,NA,NA,1.60500001907349,6337
"2191",52015,52,20.8199996948242,1411,19.1000003814697,5647,6300,7310,41468,0,20,NA,1998,NA,NA,1.62999999523163,6203.3740234375
"2192",52040,52,30.2999992370605,3025,NA,NA,3749,NA,28934,6.09999990463257,NA,NA,1992,94.0999984741211,6396,1.40299999713898,4288.7705078125
"2193",52040,52,30.7999992370605,3005,NA,NA,4130,NA,29947,0,NA,NA,1993,100.199996948242,6890,1.44500005245209,4587.30078125
"2194",52040,52,32.7000007629395,2885,NA,NA,4740,NA,37013,3.20000004768372,NA,NA,1994,87.8000030517578,12185,1.48199999332428,5133.40087890625
"2195",52040,52,33.6300010681152,2324,23,4200,5487,6435,41872,1,NA,0,1995,NA,NA,1.52400004863739,5778.6318359375
"2196",52040,52,37.189998626709,1486,14.6000003814697,4506,7496,9888,33683,9,NA,0,1996,NA,NA,1.56900000572205,7667.9921875
"2197",52040,52,34.3199996948242,1371,18.7000007629395,4816,7815,8867,44184,2,1,NA,1997,NA,NA,1.60500001907349,7815
"2198",52040,52,38.7400016784668,1353,19.2000007629395,5170,7296,6783,44713,6.19999980926514,2,NA,1998,NA,NA,1.62999999523163,7184.09814453125
"2199",52090,52,22.2000007629395,1690,NA,NA,3856,NA,28130,0.400000005960464,NA,NA,1992,97.8000030517578,5886,1.40299999713898,4411.17626953125
"2200",52090,52,20.2999992370605,1703,NA,NA,4012,NA,29820,0.600000023841858,NA,NA,1993,97.0999984741211,6696,1.44500005245209,4456.2353515625
"2201",52090,52,24.5,1755,NA,NA,4553,NA,31699,6.5,NA,NA,1994,95.8000030517578,9754,1.48199999332428,4930.88037109375
"2202",52090,52,24.7900009155273,1707,21.3999996185303,4796,5353,5662,41468,0,NA,0,1995,NA,NA,1.52400004863739,5637.509765625
"2203",52090,52,26.7000007629395,1665,20,5038,5685,5987,40700,-0.209999993443489,NA,0,1996,NA,NA,1.56900000572205,5815.43994140625
"2204",52090,52,23.9099998474121,1625,19.7999992370605,5279,6012,6264,40499,0,9,NA,1997,NA,NA,1.60500001907349,6012
"2205",52090,52,25.9699993133545,1618,20.7999992370605,5462,5769,6440,40861,1,35,NA,1998,NA,NA,1.62999999523163,5680.5185546875
"2206",52100,52,61.5,129,NA,NA,4061,NA,23955,NA,NA,NA,1992,113.900001525879,5712,1.40299999713898,4645.69140625
"2207",52100,52,52,116,NA,NA,4584,NA,25770,NA,NA,NA,1993,122.400001525879,6510,1.44500005245209,5091.57080078125
"2208",52100,52,46.7000007629395,113,NA,NA,4922,NA,26200,0,NA,NA,1994,127.300003051758,8008,1.48199999332428,5330.505859375
"2209",52100,52,55.3199996948242,83,14.6999998092651,6430,7846,9272,37511,0,NA,0,1995,NA,NA,1.52400004863739,8263.01171875
"2210",52100,52,50.5299987792969,86,15.3999996185303,6583,8580,11815,41169,0,NA,0,1996,NA,NA,1.56900000572205,8776.8642578125
"2211",52100,52,43.75,89,15.8999996185303,6738,8034,9297,40328,NA,6,NA,1997,NA,NA,1.60500001907349,8034
"2212",52100,52,57.6500015258789,79,14.1000003814697,6892,9269,9727,42941,NA,4,NA,1998,NA,NA,1.62999999523163,9126.837890625
"2213",52110,52,35.7000007629395,213,NA,NA,6504,NA,28367,0,NA,NA,1992,156.800003051758,8096,1.40299999713898,7440.427734375
"2214",52110,52,35.4000015258789,226,NA,NA,6444,NA,26296,0,NA,NA,1993,165,8082,1.44500005245209,7157.5224609375
"2215",52110,52,45.2999992370605,220,NA,NA,7501,NA,30422,0,NA,NA,1994,154.100006103516,12417,1.48199999332428,8123.552734375
"2216",52110,52,33.939998626709,223,12.8000001907349,7082,7721,8994,33004,0,NA,0,1995,NA,NA,1.52400004863739,8131.36767578125
"2217",52110,52,36.4900016784668,228,12.6999998092651,7235,7761,8766,31951,1.4099999666214,NA,0,1996,NA,NA,1.56900000572205,7939.07275390625
"2218",52110,52,30.6000003814697,233,13.1000003814697,7390,8110,8650,36922,0,1,NA,1997,NA,NA,1.60500001907349,8110
"2219",52110,52,38.4599990844727,234,13.6000003814697,7544,8475,8952,39358,2.79999995231628,5,NA,1998,NA,NA,1.62999999523163,8345.015625
"2220",52160,52,54.7000007629395,64,NA,NA,4455,NA,18465,NA,NA,NA,1992,153.100006103516,4311,1.40299999713898,5096.41845703125
"2221",52160,52,74,64,NA,NA,4586,NA,19854,NA,NA,NA,1993,151.600006103516,4374,1.44500005245209,5093.7919921875
"2222",52160,52,66.6999969482422,63,NA,NA,5746,NA,19676,0,NA,NA,1994,166.699996948242,6234,1.48199999332428,6222.89453125
"2223",52160,52,68.0899963378906,40,10.8000001907349,7427,9657,11332,35086,0,NA,0,1995,NA,NA,1.52400004863739,10170.265625
"2224",52160,52,57.689998626709,48,11.8999996185303,7580,8605,9083,31328,0,NA,0,1996,NA,NA,1.56900000572205,8802.4375
"2225",52160,52,66,47,10.6000003814697,7735,8532,10602,28161,NA,0,NA,1997,NA,NA,1.60500001907349,8532
"2226",52160,52,60.7799987792969,46,10.5,7889,9265,10520,27732,NA,0,NA,1998,NA,NA,1.62999999523163,9122.8984375
"2227",52170,52,18.2999992370605,5018,NA,NA,3835,NA,31106,0.400000005960464,NA,NA,1992,89.3000030517578,6969,1.40299999713898,4387.15234375
"2228",52170,52,19,5014,NA,NA,4054,NA,33209,0.800000011920929,NA,NA,1993,84.5999984741211,10417,1.44500005245209,4502.8857421875
"2229",52170,52,17.7999992370605,4838,NA,NA,4379,NA,42821,3.29999995231628,NA,NA,1994,69.1999969482422,14629,1.48199999332428,4742.439453125
"2230",52170,52,20.0900001525879,4822,22.7000007629395,4403,4675,5061,40677,0.479999989271164,NA,0,1995,NA,NA,1.52400004863739,4923.47412109375
"2231",52170,52,19.5,4740,22.3999996185303,4687,5090,5596,42429,1.57000005245209,NA,0,1996,NA,NA,1.56900000572205,5206.78759765625
"2232",52170,52,20.2299995422363,4643,21,4973,5970,5920,41871,2.59999990463257,10,NA,1997,NA,NA,1.60500001907349,5970
"2233",52170,52,19.7600002288818,4498,20,5256,6065,6331,42889,4.90000009536743,40,NA,1998,NA,NA,1.62999999523163,5971.978515625
"2234",52180,52,26,1411,NA,NA,3479,NA,31114,0,NA,NA,1992,79.5,6725,1.40299999713898,3979.89672851562
"2235",52180,52,27.8999996185303,1440,NA,NA,3763,NA,32462,0.5,NA,NA,1993,80.8000030517578,7004,1.44500005245209,4179.6640625
"2236",52180,52,31.5,1474,NA,NA,4120,NA,31171,0.300000011920929,NA,NA,1994,84.8000030517578,9761,1.48199999332428,4461.943359375
"2237",52180,52,34.5200004577637,1386,21.1000003814697,4412,4589,5181,35226,1.75,NA,0,1995,NA,NA,1.52400004863739,4832.9033203125
"2238",52180,52,25.6299991607666,1363,21.7999992370605,4695,4703,5464,38094,1.48000001907349,NA,0,1996,NA,NA,1.56900000572205,4810.908203125
"2239",52180,52,33,1300,21.6000003814697,4981,5284,6004,39376,1.70000004768372,0,NA,1997,NA,NA,1.60500001907349,5284
"2240",52180,52,31.7399997711182,1265,21.7999992370605,5262,5276,6555,42121,1.29999995231628,3,64,1998,NA,NA,1.62999999523163,5195.07958984375
"2241",53010,53,39.4000015258789,1833,NA,NA,3229,NA,24719,3,NA,NA,1992,93.4000015258789,4428,1.40299999713898,3693.90234375
"2242",53010,53,38.7000007629395,1904,NA,NA,3285,NA,27470,3.79999995231628,NA,NA,1993,87.5999984741211,5046,1.44500005245209,3648.73681640625
"2243",53010,53,47,1879,NA,NA,3764,NA,31619,3.5,NA,NA,1994,81.1999969482422,8915,1.48199999332428,4076.39672851562
"2244",53010,53,45.4700012207031,1584,25,4602,4696,5675,42641,1.66999995708466,NA,0,1995,NA,NA,1.52400004863739,4945.59033203125
"2245",53010,53,43.9599990844727,1657,24.8999996185303,4865,5198,5886,43834,2.65000009536743,NA,0,1996,NA,NA,1.56900000572205,5317.265625
"2246",53010,53,40.3300018310547,1672,23.8999996185303,5128,5701,6244,44931,3.20000004768372,31,NA,1997,NA,NA,1.60500001907349,5701
"2247",53010,53,39.3199996948242,1709,24.1000003814697,5386,5643,6546,49918,4.80000019073486,44,NA,1998,NA,NA,1.62999999523163,5556.451171875
"2248",53020,53,44,636,NA,NA,3700,NA,24939,1.39999997615814,NA,NA,1992,105.300003051758,5109,1.40299999713898,4232.7158203125
"2249",53020,53,49.7000007629395,626,NA,NA,4074,NA,26480,2.09999990463257,NA,NA,1993,110.199996948242,5831,1.44500005245209,4525.10009765625
"2250",53020,53,49,623,NA,NA,4411,NA,27940,2,NA,NA,1994,108.300003051758,8746,1.48199999332428,4777.09521484375
"2251",53020,53,43.310001373291,627,21.7000007629395,4659,5016,6044,38892,6.17999982833862,NA,0,1995,NA,NA,1.52400004863739,5282.59814453125
"2252",53020,53,51.2299995422363,652,22.7000007629395,4915,5069,6120,39905,2.98000001907349,NA,0,1996,NA,NA,1.56900000572205,5185.30615234375
"2253",53020,53,47.4099998474121,673,23.2000007629395,5172,5347,5991,40347,2.70000004768372,42,NA,1997,NA,NA,1.60500001907349,5347
"2254",53020,53,51.9799995422363,667,21.8999996185303,5423,5577,6455,42063,1.89999997615814,26,NA,1998,NA,NA,1.62999999523163,5491.46337890625
"2255",53030,53,44,212,NA,NA,3618,NA,20651,4.5,NA,NA,1992,121.699996948242,4747,1.40299999713898,4138.90966796875
"2256",53030,53,42.7000007629395,212,NA,NA,3824,NA,21674,0,NA,NA,1993,120.300003051758,5179,1.44500005245209,4247.41845703125
"2257",53030,53,48.5,207,NA,NA,4211,NA,21986,0,NA,NA,1994,123.199996948242,6842,1.48199999332428,4560.49609375
"2258",53030,53,52.4799995422363,200,16,4599,4982,5714,29795,1.69000005722046,NA,0,1995,NA,NA,1.52400004863739,5246.791015625
"2259",53030,53,47.060001373291,173,14,4862,5942,6869,29386,0,NA,0,1996,NA,NA,1.56900000572205,6078.33642578125
"2260",53030,53,52.5099983215332,179,15.5,5125,6238,6170,31387,0,28,NA,1997,NA,NA,1.60500001907349,6238
"2261",53030,53,49.4199981689453,171,14.8000001907349,5384,6081,6655,30193,1.39999997615814,29,NA,1998,NA,NA,1.62999999523163,5987.73291015625
"2262",53040,53,27.8999996185303,2606,NA,NA,4422,NA,32357,3,NA,NA,1992,98.6999969482422,6936,1.40299999713898,5058.6669921875
"2263",53040,53,27.8999996185303,2692,NA,NA,4380,NA,33667,3.09999990463257,NA,NA,1993,95.4000015258789,7672,1.44500005245209,4864.982421875
"2264",53040,53,29.8999996185303,2692,NA,NA,4646,NA,33716,5.59999990463257,NA,NA,1994,96.0999984741211,9378,1.48199999332428,5031.59912109375
"2265",53040,53,29.6000003814697,2747,20.8999996185303,5537,5383,6323,42193,5.82000017166138,NA,0,1995,NA,NA,1.52400004863739,5669.10400390625
"2266",53040,53,28.2000007629395,2759,20.6000003814697,5690,5878,6518,43567,5.21000003814697,NA,0,1996,NA,NA,1.56900000572205,6012.8681640625
"2267",53040,53,30.8299999237061,2771,20.2000007629395,5845,6122,7639,46554,5.30000019073486,27,NA,1997,NA,NA,1.60500001907349,6122
"2268",53040,53,31.0100002288818,2759,19.7999992370605,5999,6269,6985,48378,5.80000019073486,39,NA,1998,NA,NA,1.62999999523163,6172.849609375
"2269",54000,54,35,1894,NA,NA,3426,NA,27951,2.40000009536743,NA,NA,1992,88.9000015258789,6241,1.40299999713898,3919.26586914062
"2270",54000,54,35.9000015258789,1952,NA,NA,3688,NA,29570,1.89999997615814,NA,NA,1993,94.9000015258789,4979,1.44500005245209,4096.35986328125
"2271",54000,54,25.1000003814697,340,NA,NA,1996,NA,25864,0,NA,NA,1994,75.3000030517578,7098,1.48199999332428,2161.65991210938
"2272",54000,54,37.7599983215332,1983,22.5,4600,4877,5448,38433,0.829999983310699,NA,0,1995,NA,NA,1.52400004863739,5136.21044921875
"2273",54000,54,37.2900009155273,463,24.1000003814697,0,3428,0,39427,0,NA,0,1996,NA,NA,1.56900000572205,3506.65380859375
"2274",54000,54,38.560001373291,2058,21.7999992370605,5094,5232,5980,39203,3,7,0,1997,NA,NA,1.60500001907349,5232
"2275",54000,54,43.810001373291,436,22.5,0,4317,0,41306,NA,0,0,1998,NA,NA,1.62999999523163,4250.78857421875
"2276",54010,54,23.8999996185303,2213,NA,NA,3593,NA,26216,0,NA,NA,1992,101.800003051758,5117,1.40299999713898,4110.31005859375
"2277",54010,54,26.8999996185303,2246,NA,NA,3791,NA,27743,2.40000009536743,NA,NA,1993,101.5,5746,1.44500005245209,4210.7646484375
"2278",54010,54,30,2224,NA,NA,4403,NA,29821,0.600000023841858,NA,NA,1994,103,8480,1.48199999332428,4768.43115234375
"2279",54010,54,34.5400009155273,2288,22.7999992370605,5000,5310,6213,39769,-3.26999998092651,NA,0,1995,NA,NA,1.52400004863739,5592.22412109375
"2280",54010,54,31.8099994659424,2341,22.3999996185303,5153,5306,5828,40227,0.610000014305115,NA,0,1996,NA,NA,1.56900000572205,5427.74365234375
"2281",54010,54,29.6399993896484,2374,20.7000007629395,5308,5641,6100,39039,2.20000004768372,5,NA,1997,NA,NA,1.60500001907349,5641
"2282",54010,54,31.3299999237061,2403,21.7000007629395,5462,6043,6468,41512,7,42,0,1998,NA,NA,1.62999999523163,5950.31591796875
"2283",54025,54,35.9000015258789,2300,NA,NA,3447,NA,30151,2.09999990463257,NA,NA,1992,82.5,7000,1.40299999713898,3943.28930664062
"2284",54025,54,37.7000007629395,2491,NA,NA,3779,NA,35782,3.70000004768372,NA,NA,1993,93.5,313,1.44500005245209,4197.43603515625
"2285",54025,54,36.9000015258789,2630,NA,NA,3997,NA,28554,3.70000004768372,NA,NA,1994,95.6999969482422,8940,1.48199999332428,4328.73486328125
"2286",54025,54,41.9199981689453,2598,23.3999996185303,4789,4818,5237,41336,3.07999992370605,NA,0,1995,NA,NA,1.52400004863739,5074.07470703125
"2287",54025,54,42.7799987792969,2605,22.3999996185303,5031,4918,5535,39165,1.04999995231628,NA,0,1996,NA,NA,1.56900000572205,5030.84130859375
"2288",54025,54,45.439998626709,2650,22,5272,5261,6020,40719,7.90000009536743,3,NA,1997,NA,NA,1.60500001907349,5261
"2289",54025,54,60.5400009155273,2672,20.8999996185303,5462,5329,7266,41203,2.70000004768372,8,NA,1998,NA,NA,1.62999999523163,5247.26708984375
"2290",54040,54,36.7999992370605,1470,NA,NA,3320,NA,31758,6.40000009536743,NA,NA,1992,74.5,7168,1.40299999713898,3798.00439453125
"2291",54040,54,34.2000007629395,1470,NA,NA,3621,NA,29769,2.09999990463257,NA,NA,1993,87.0999984741211,6641,1.44500005245209,4021.94091796875
"2292",54040,54,33.7999992370605,1497,NA,NA,4132,NA,30692,3.90000009536743,NA,NA,1994,92.4000015258789,8906,1.48199999332428,4474.939453125
"2293",54040,54,31.4200000762939,1578,23,4212,4596,5419,39175,0.680000007152557,NA,0,1995,NA,NA,1.52400004863739,4840.275390625
"2294",54040,54,34.4199981689453,1573,22.7999992370605,4517,5073,5993,41139,4.01000022888184,NA,0,1996,NA,NA,1.56900000572205,5189.3974609375
"2295",54040,54,38.5800018310547,1651,23.7999992370605,4825,4954,6298,40200,0.600000023841858,9,NA,1997,NA,NA,1.60500001907349,4954
"2296",54040,54,37.8400001525879,1646,21.6000003814697,5170,5246,7184,41230,6.19999980926514,9,NA,1998,NA,NA,1.62999999523163,5165.5400390625
"2297",55000,55,37.2999992370605,1111,NA,NA,3468,NA,24041,1.20000004768372,NA,NA,1992,102.900001525879,5010,1.40299999713898,3967.31298828125
"2298",55000,55,30.1000003814697,306,NA,NA,2183,NA,24919,NA,NA,NA,1993,58,5811,1.44500005245209,2424.71606445312
"2299",55000,55,36.7999992370605,1129,NA,NA,3980,NA,28404,2.59999990463257,NA,NA,1994,93.3000030517578,8514,1.48199999332428,4310.32373046875
"2300",55000,55,29.5,334,20.7000007629395,0,3447,0,36514,0,NA,0,1995,NA,NA,1.52400004863739,3630.20654296875
"2301",55000,55,32.6800003051758,1085,20,4797,5098,5580,36789,3.0699999332428,NA,0,1996,NA,NA,1.56900000572205,5214.97119140625
"2302",55000,55,32.0699996948242,1096,20.7999992370605,5069,5379,5788,39154,3.70000004768372,4,0,1997,NA,NA,1.60500001907349,5379
"2303",55000,55,31.6800003051758,1044,20.2000007629395,5341,5647,6338,41205,1.79999995231628,7,0,1998,NA,NA,1.62999999523163,5560.3896484375
"2304",55010,55,49.7999992370605,312,NA,NA,3445,NA,22216,0,NA,NA,1992,109,4659,1.40299999713898,3941.00146484375
"2305",55010,55,48.5,303,NA,NA,3677,NA,24058,0,NA,NA,1993,108.900001525879,5252,1.44500005245209,4084.1416015625
"2306",55010,55,47,298,NA,NA,3973,NA,26910,8.80000019073486,NA,NA,1994,98.6999969482422,7585,1.48199999332428,4302.7431640625
"2307",55010,55,47.1599998474121,280,16.8999996185303,4334,4927,5176,33477,9.26000022888184,NA,0,1995,NA,NA,1.52400004863739,5188.8681640625
"2308",55010,55,45.2599983215332,274,16,4626,5474,5450,34575,1.98000001907349,NA,0,1996,NA,NA,1.56900000572205,5599.5986328125
"2309",55010,55,48.5299987792969,274,15.8999996185303,4920,5552,5579,34619,0,2,NA,1997,NA,NA,1.60500001907349,5552
"2310",55010,55,51.0800018310547,277,16.1000003814697,5211,5654,6155,35712,1,8,NA,1998,NA,NA,1.62999999523163,5567.2822265625
"2311",55100,55,18.8999996185303,2336,NA,NA,3569,NA,28064,1.60000002384186,NA,NA,1992,93.9000015258789,5308,1.40299999713898,4082.8544921875
"2312",55100,55,18.8999996185303,2395,NA,NA,3725,NA,28556,2.79999995231628,NA,NA,1993,96.6999969482422,5473,1.44500005245209,4137.45654296875
"2313",55100,55,19.6000003814697,2439,NA,NA,4127,NA,31305,1.39999997615814,NA,NA,1994,91,8970,1.48199999332428,4469.5244140625
"2314",55100,55,18.6700000762939,2400,20.2999992370605,4659,4822,5171,37249,3.1800000667572,NA,0,1995,NA,NA,1.52400004863739,5078.287109375
"2315",55100,55,25.0300006866455,2385,20.1000003814697,4915,5130,5507,38171,3.59999990463257,NA,0,1996,NA,NA,1.56900000572205,5247.70556640625
"2316",55100,55,22.3199996948242,2417,21.5,5171,5231,5715,41442,3.40000009536743,5,NA,1997,NA,NA,1.60500001907349,5231
"2317",55100,55,21.1599998474121,2292,20.8999996185303,5422,5563,6159,43882,2.20000004768372,5,NA,1998,NA,NA,1.62999999523163,5477.677734375
"2318",55115,55,50.2000007629395,699,NA,NA,3421,NA,21999,1.70000004768372,NA,NA,1992,108.099998474121,4857,1.40299999713898,3913.5458984375
"2319",55115,55,52.9000015258789,688,NA,NA,3628,NA,23437,4.80000019073486,NA,NA,1993,109.699996948242,5607,1.44500005245209,4029.71606445312
"2320",55115,55,47.5,673,NA,NA,3962,NA,27660,2.90000009536743,NA,NA,1994,96.3000030517578,9113,1.48199999332428,4290.830078125
"2321",55115,55,50.3300018310547,614,19.8999996185303,4593,4840,5310,33287,3.10999989509583,NA,0,1995,NA,NA,1.52400004863739,5097.244140625
"2322",55115,55,51.1100006103516,583,19.1000003814697,4857,5394,6003,34992,0,NA,0,1996,NA,NA,1.56900000572205,5517.7626953125
"2323",55115,55,49.1800003051758,618,19.3999996185303,5121,6094,5829,36879,6.5,3,NA,1997,NA,NA,1.60500001907349,6094
"2324",55115,55,49.4700012207031,597,18.3999996185303,5380,6239,6344,37940,0,0,NA,1998,NA,NA,1.62999999523163,6143.31005859375
"2325",55120,55,30.2999992370605,1097,NA,NA,3438,NA,23885,0.300000011920929,NA,NA,1992,100.400001525879,5215,1.40299999713898,3932.99365234375
"2326",55120,55,32.9000015258789,1119,NA,NA,3507,NA,24907,4.80000019073486,NA,NA,1993,99.4000015258789,6549,1.44500005245209,3895.31811523438
"2327",55120,55,33,1107,NA,NA,3859,NA,27742,3,NA,NA,1994,95.1999969482422,8387,1.48199999332428,4179.28125
"2328",55120,55,36.9700012207031,1078,21.5,4242,4587,5030,36289,2.32999992370605,NA,0,1995,NA,NA,1.52400004863739,4830.796875
"2329",55120,55,34.7599983215332,1098,21.7999992370605,4543,4760,5525,35415,2.23000001907349,NA,0,1996,NA,NA,1.56900000572205,4869.2158203125
"2330",55120,55,38.0900001525879,1076,21.8999996185303,4848,5243,5979,36984,4.09999990463257,7,NA,1997,NA,NA,1.60500001907349,5243
"2331",55120,55,39.5900001525879,1010,21.3999996185303,5170,5467,6793,39156,2.09999990463257,8,NA,1998,NA,NA,1.62999999523163,5383.150390625
